model-name,phase,attempt,response
	* Table4YDE: HK:top/-1=6195

414. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

415. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

416. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

417. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

418. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

419. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

420. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

421. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

422. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

423. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

424. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

425. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

426. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

427. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

428. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

429. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

430. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

431. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

432. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

433. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

434. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

435. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

436. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

437. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

438. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

439. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

440. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

441. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

442. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

443. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

444. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

445. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

446. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

447. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

448. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

449. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

450. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

451. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

452. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

453. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

454. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

455. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

456. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

457. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

458. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

459. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

460. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

461. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

462. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

463. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

464. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

465. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

466. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

467. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

468. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

469. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

470. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

471. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

472. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

473. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

474. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

475. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

476. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

477. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

478. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

479. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

480. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

481. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

482. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

483. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

484. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

485. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

486. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

487. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

488. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

489. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

490. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

491. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

492. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

493. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

494. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

495. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

496. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

497. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

498. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

499. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

500. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

501. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

502. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

503. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

504. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

505. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

506. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

507. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

508. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

509. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

510. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

511. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

512. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

513. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

514. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

515. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

516. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

517. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

518. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

519. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

520. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

521. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

522. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

523. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

524. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

525. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

526. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

527. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

528. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

529. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

530. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

531. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

532. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

533. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

534. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

535. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

536. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

537. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

538. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

539. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

540. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

541. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

542. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

543. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

544. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

545. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

546. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

547. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

548. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

549. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

550. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

551. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

552. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

553. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

554. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

555. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

556. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

557. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

558. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

559. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

560. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

561. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

562. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

563. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

564. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

565. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

566. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

567. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

568. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

569. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

570. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

571. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

572. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

573. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

574. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

575. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

576. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

577. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

578. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

579. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

580. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

581. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

582. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

583. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

584. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

585. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

586. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

587. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

588. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

589. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
	* Table4YDE: HK:top/-1=6195

590. **Customer Lifetime**:
	* Table4ZO: EC:top/-1=0
	* Table4WDF: DE:top/-1=128,12537=-935
