model-name,phase,attempt,response
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
	* France: 12787
	* Germany: 12749
	* Netherlands: 12758
	* Portugal: 12768
	* Belgium: 12770
	* Italy: 12739
